ensembl_gene_id,Start,End,Chromosome
ENSG00000228157,19088600,19096837,17
ENSG00000300225,76849875,76850886,17
ENSG00000300229,77787309,77794329,17
ENSG00000300244,30663310,30708459,17
ENSG00000300255,77821061,77822772,17
ENSG00000300273,30630420,30651461,17
ENSG00000300278,77841958,77842846,17
ENSG00000205325,14767583,14780686,17
ENSG00000300294,30588930,30601341,17
ENSG00000300301,17398874,17408409,17
ENSG00000300308,62900110,62903041,17
ENSG00000231421,30573461,30577000,17
ENSG00000300335,30707978,30708824,17
ENSG00000262188,79919283,79949934,17
ENSG00000264458,32627684,32686485,17
ENSG00000300349,31548985,31549709,17
ENSG00000262585,79915252,79926725,17
ENSG00000225084,2232630,2233611,17
ENSG00000300372,75581340,75581896,17
ENSG00000300392,66990020,67005828,17
ENSG00000300394,44123821,44124419,17
ENSG00000300397,49977031,49980952,17
ENSG00000300405,67005932,67011484,17
ENSG00000300406,12340899,12366002,17
ENSG00000289877,66959751,66964564,17
ENSG00000265313,59400318,59526946,17
ENSG00000300438,66981870,66982195,17
ENSG00000300447,59423650,59452128,17
ENSG00000300449,69059258,69060097,17
ENSG00000300453,82702001,82703506,17
ENSG00000300454,83125895,83127297,17
ENSG00000300458,70292410,70305393,17
ENSG00000300461,59499752,59506971,17
ENSG00000291084,6853861,6954107,17
ENSG00000300506,43246211,43253783,17
ENSG00000300509,22379375,22380985,17
ENSG00000300605,49688218,49701639,17
ENSG00000250751,49708334,49720060,17
ENSG00000185168,81303771,81311237,17
ENSG00000300767,77868918,77869804,17
ENSG00000300827,70672248,70920726,17
ENSG00000300841,54339737,54374496,17
ENSG00000300845,71149747,71193112,17
ENSG00000300867,71081259,71118933,17
ENSG00000265749,8365563,8381328,17
ENSG00000300893,71163741,71200260,17
ENSG00000288750,8383648,8384597,17
ENSG00000300921,70662096,70679876,17
ENSG00000300969,20728016,20737293,17
ENSG00000263684,11874725,11882195,17
ENSG00000266535,33111853,33152748,17
ENSG00000301082,32460821,32461613,17
ENSG00000266402,64145208,64146810,17
ENSG00000267250,68793071,68824810,17
ENSG00000263370,29639563,29645558,17
ENSG00000301127,64145200,64145782,17
ENSG00000263586,74970694,74975728,17
ENSG00000301139,34219125,34252520,17
ENSG00000301145,68822872,68841393,17
ENSG00000301153,64145970,64146309,17
ENSG00000301161,37949730,37960959,17
ENSG00000301165,68829656,68844517,17
ENSG00000301193,80504898,80528771,17
ENSG00000301226,79832609,79833489,17
ENSG00000301239,29621362,29622021,17
ENSG00000264914,57912310,57922776,17
ENSG00000301334,28152301,28227992,17
ENSG00000249906,49505657,49577962,17
ENSG00000267405,44782111,44797942,17
ENSG00000227517,69563386,69903566,17
ENSG00000175061,16438767,16480249,17
ENSG00000301358,28040754,28042208,17
ENSG00000267505,44782220,44794653,17
ENSG00000290366,6657034,6693577,17
ENSG00000301394,69571055,69581900,17
ENSG00000301409,68052662,68053305,17
ENSG00000301413,39598110,39601460,17
ENSG00000301419,69760696,69762107,17
ENSG00000263342,7282766,7284071,17
ENSG00000301434,65401040,65474815,17
ENSG00000301436,39597352,39598381,17
ENSG00000301461,8718449,8721382,17
ENSG00000262898,83135404,83221455,17
ENSG00000301514,70623044,70641373,17
ENSG00000293087,83220962,83240804,17
ENSG00000262094,83220521,83230439,17
ENSG00000234203,4968250,4974681,17
ENSG00000301567,83199826,83205579,17
ENSG00000301583,83238364,83240237,17
ENSG00000263609,22233926,22268815,17
ENSG00000301600,83203321,83204129,17
ENSG00000261879,5191999,5255713,17
ENSG00000264956,22266395,22297368,17
ENSG00000301619,83154867,83155546,17
ENSG00000290082,29567820,29568546,17
ENSG00000301634,83153540,83153954,17
ENSG00000290056,17391812,17392619,17
ENSG00000263050,2043420,2051164,17
ENSG00000287553,2040946,2041932,17
ENSG00000178130,22298691,22300066,17
ENSG00000301815,45346600,45372255,17
ENSG00000267446,45363249,45372123,17
ENSG00000301862,36264622,36265445,17
ENSG00000263571,34155566,34165736,17
ENSG00000301868,67546861,67549002,17
ENSG00000267278,45247905,45269836,17
ENSG00000293499,45243694,45249357,17
ENSG00000227543,28598790,28617377,17
ENSG00000301902,8153425,8154246,17
ENSG00000301916,55421335,55424457,17
ENSG00000263317,52389828,52535775,17
ENSG00000267665,77516827,77536603,17
ENSG00000301955,77516191,77529015,17
ENSG00000302010,8867774,8869033,17
ENSG00000286356,5700224,5772855,17
ENSG00000302034,35373130,35374705,17
ENSG00000302047,56716238,56735794,17
ENSG00000263293,47279525,47492672,17
ENSG00000302115,5979371,5981015,17
ENSG00000302132,44268365,44268947,17
ENSG00000290377,15817940,15940748,17
ENSG00000302174,75831249,75833429,17
ENSG00000302186,43833662,43846670,17
ENSG00000237057,15805686,15847996,17
ENSG00000302207,15913863,15916301,17
ENSG00000302248,70389476,70502516,17
ENSG00000177369,49224669,49318011,17
ENSG00000302308,67042389,67044442,17
ENSG00000302320,76132785,76133392,17
ENSG00000302333,52718771,52756076,17
ENSG00000302336,19980058,19981137,17
ENSG00000302377,58006642,58023599,17
ENSG00000263004,57071407,57085127,17
ENSG00000264112,57989038,57994850,17
ENSG00000302409,57988050,57989940,17
ENSG00000302420,4716998,4726096,17
ENSG00000302426,57987418,57987988,17
ENSG00000302429,54183345,54193374,17
ENSG00000302447,44266142,44266644,17
ENSG00000302531,27071599,27089255,17
ENSG00000302539,47254799,47260876,17
ENSG00000302542,62121733,62178624,17
ENSG00000302564,49438843,49446992,17
ENSG00000261156,34169372,34196211,17
ENSG00000270240,35868935,35997455,17
ENSG00000302651,17363875,17364560,17
ENSG00000264954,63994763,63999899,17
ENSG00000302658,34178381,34182630,17
ENSG00000293240,35888962,35911023,17
ENSG00000302706,35977528,35982079,17
ENSG00000302723,74380242,74382012,17
ENSG00000302760,39866663,39868633,17
ENSG00000302763,1919032,1930450,17
ENSG00000264026,72342692,72356101,17
ENSG00000302807,36935254,36936162,17
ENSG00000302814,22348282,22349784,17
ENSG00000302816,72613590,72620416,17
ENSG00000265845,28926275,28944749,17
ENSG00000272975,10291816,10684235,17
ENSG00000302825,28894622,28895504,17
ENSG00000302842,72632394,72636609,17
ENSG00000302846,37708423,37710975,17
ENSG00000302851,13619732,13627644,17
ENSG00000263893,72640672,72644490,17
ENSG00000302878,38127035,38127860,17
ENSG00000198496,43125420,43153671,17
ENSG00000265342,75394001,75394970,17
ENSG00000302888,72219134,72221408,17
ENSG00000265148,58324472,58415766,17
ENSG00000302910,72603346,72604994,17
ENSG00000302925,72115919,72116616,17
ENSG00000302931,4652927,4656062,17
ENSG00000265206,58330879,58332524,17
ENSG00000302963,58335121,58336025,17
ENSG00000302983,74729802,74737469,17
ENSG00000264968,39927742,39939719,17
ENSG00000266036,74747018,74748912,17
ENSG00000303027,14563995,14576126,17
ENSG00000303078,52805375,52828776,17
ENSG00000303104,81727508,81742463,17
ENSG00000250186,49404052,49413293,17
ENSG00000303136,64385447,64414085,17
ENSG00000267259,28230561,28238670,17
ENSG00000303188,59364769,59365636,17
ENSG00000273172,183824,200433,17
ENSG00000267659,68591782,68763882,17
ENSG00000262294,352603,357581,17
ENSG00000303223,68615331,68630491,17
ENSG00000303225,61487722,61568547,17
ENSG00000236088,13755574,14069508,17
ENSG00000261978,80023722,80029692,17
ENSG00000262061,331136,333493,17
ENSG00000262920,321260,322457,17
ENSG00000264589,45799390,45895704,17
ENSG00000303271,302040,303056,17
ENSG00000303280,45860032,45867537,17
ENSG00000303296,45861697,45862128,17
ENSG00000290978,16829843,16840710,17
ENSG00000303298,74392011,74393333,17
ENSG00000266970,78357451,78374619,17
ENSG00000303424,9104863,9112840,17
ENSG00000263674,32280387,32281036,17
ENSG00000303469,78345171,78355260,17
ENSG00000303484,78353038,78353802,17
ENSG00000303555,7712151,7712943,17
ENSG00000303564,28873013,28876009,17
ENSG00000197322,34502380,34579403,17
ENSG00000303583,42388851,42389681,17
ENSG00000303590,34567947,34569285,17
ENSG00000293480,63849267,63864381,17
ENSG00000303641,63862896,63867302,17
ENSG00000213373,42858131,42898728,17
ENSG00000265218,64836402,64910195,17
ENSG00000264066,28860897,28861998,17
ENSG00000293669,64781484,64837207,17
ENSG00000303735,65000589,65001720,17
ENSG00000236457,2215482,2216049,17
ENSG00000303777,82838665,82839912,17
ENSG00000303778,45341977,45343601,17
ENSG00000303780,15156722,15159045,17
ENSG00000290457,64927744,64957421,17
ENSG00000303786,61457939,61462558,17
ENSG00000303800,64742029,64758514,17
ENSG00000303824,64786563,64801162,17
ENSG00000303842,58993110,59016022,17
ENSG00000303847,64781417,64785633,17
ENSG00000303871,64777031,64778136,17
ENSG00000303893,64778298,64779255,17
ENSG00000303915,64780442,64781388,17
ENSG00000303932,64897678,64898177,17
ENSG00000293667,81922910,81930519,17
ENSG00000304084,81929157,81931683,17
ENSG00000304087,57131282,57133131,17
ENSG00000304090,55501716,55562780,17
ENSG00000264791,34140085,34147067,17
ENSG00000293350,55526964,55561146,17
ENSG00000304124,39607162,39608115,17
ENSG00000304133,55562618,55573536,17
ENSG00000266469,39401784,39406696,17
ENSG00000304189,81018520,81033871,17
ENSG00000304198,5695696,5697970,17
ENSG00000304215,81003504,81004810,17
ENSG00000265799,39986405,40014718,17
ENSG00000304233,6752708,6752915,17
ENSG00000304239,40012341,40012839,17
ENSG00000304297,103556,118669,17
ENSG00000280136,88641,118578,17
ENSG00000253102,50394927,50398965,17
ENSG00000266962,42552431,42554841,17
ENSG00000289945,82698999,82700055,17
ENSG00000229980,50866605,50938089,17
ENSG00000304446,30551952,30554722,17
ENSG00000304458,42545450,42546958,17
ENSG00000248172,49996786,50016844,17
ENSG00000304465,12406248,12407046,17
ENSG00000304569,67932346,67974916,17
ENSG00000236838,2213697,2214634,17
ENSG00000304643,2053270,2053908,17
ENSG00000304661,43315145,43318133,17
ENSG00000304681,19429901,19506782,17
ENSG00000304683,43315074,43315629,17
ENSG00000304693,4555509,4555905,17
ENSG00000235979,19417769,19495227,17
ENSG00000263412,48045141,48048604,17
ENSG00000265126,19411591,19413144,17
ENSG00000289913,81392156,81393364,17
ENSG00000291022,21612887,21642088,17
ENSG00000262869,1944080,2023711,17
ENSG00000304865,48023607,48024055,17
ENSG00000304881,47224185,47230070,17
ENSG00000304897,78638801,78644673,17
ENSG00000230258,70014468,70128859,17
ENSG00000267603,70051196,70068095,17
ENSG00000304946,70036058,70039722,17
ENSG00000291175,45501318,45586340,17
ENSG00000267198,45489979,45577606,17
ENSG00000304995,14738228,14746173,17
ENSG00000285668,45585086,45588379,17
ENSG00000305079,6761754,6776126,17
ENSG00000305082,4366798,4396375,17
ENSG00000305083,10905365,10922826,17
ENSG00000263427,8056223,8067430,17
ENSG00000305105,8056870,8062694,17
ENSG00000273098,13046562,13100939,17
ENSG00000305138,13094947,13095606,17
ENSG00000305155,75076619,75079577,17
ENSG00000274996,38601049,38602904,17
ENSG00000305211,43671165,43690795,17
ENSG00000305214,62252849,62253178,17
ENSG00000305227,43669233,43674457,17
ENSG00000229782,4487679,4499913,17
ENSG00000262823,4481886,4486472,17
ENSG00000267491,78903263,78913429,17
ENSG00000305265,78862195,78868224,17
ENSG00000289070,74521026,74544846,17
ENSG00000267416,60078946,60088715,17
ENSG00000305285,78889125,78892677,17
ENSG00000293515,60083560,60091985,17
ENSG00000305306,5031567,5032148,17
ENSG00000244184,4704095,4705770,17
ENSG00000305371,7863325,7866771,17
ENSG00000305391,28645324,28646805,17
ENSG00000305438,2101867,2102889,17
ENSG00000305471,48708492,48719529,17
ENSG00000305489,48718439,48719605,17
ENSG00000288036,54609249,54712844,17
ENSG00000305503,48723432,48724017,17
ENSG00000305517,54687879,54690719,17
ENSG00000185332,81311270,81330674,17
ENSG00000276170,38450374,38470098,17
ENSG00000305552,82126786,82144738,17
ENSG00000305566,38494599,38500378,17
ENSG00000305571,7704019,7704980,17
ENSG00000305587,44568999,44569399,17
ENSG00000305593,7704171,7704817,17
ENSG00000305596,4264089,4265883,17
ENSG00000305621,62313405,62322223,17
ENSG00000236819,21075362,21119870,17
ENSG00000305670,7169029,7173681,17
ENSG00000305678,67440932,67444382,17
ENSG00000305717,49851596,49852253,17
ENSG00000227274,12671854,12720153,17
ENSG00000305778,78301982,78312800,17
ENSG00000305819,65500685,65514292,17
ENSG00000305827,34389047,34401078,17
ENSG00000291140,64966425,64975683,17
ENSG00000305838,48752929,48753609,17
ENSG00000305841,51298646,51317847,17
ENSG00000305851,81967047,81976343,17
ENSG00000305852,8221412,8226254,17
ENSG00000178977,8220616,8224079,17
ENSG00000305936,44014418,44019706,17
ENSG00000305964,39723111,39723655,17
ENSG00000306032,74569756,74570470,17
ENSG00000287539,78845263,78846792,17
ENSG00000266279,8337697,8338762,17
ENSG00000306108,16535471,16536136,17
ENSG00000306125,39621680,39628446,17
ENSG00000306126,40936286,41060947,17
ENSG00000306136,76994024,76997447,17
ENSG00000214546,39617471,39623157,17
ENSG00000234477,40921430,40975926,17
ENSG00000306146,37774772,37855261,17
ENSG00000306162,39634633,39637290,17
ENSG00000290810,37828305,37904685,17
ENSG00000306167,75295455,75298008,17
ENSG00000275173,37797984,37815723,17
ENSG00000262133,877738,880093,17
ENSG00000277268,36861674,36936670,17
ENSG00000306201,15077371,15085585,17
ENSG00000306213,43211485,43211782,17
ENSG00000306241,555813,556340,17
ENSG00000306245,15784127,15786174,17
ENSG00000306265,11149774,11151284,17
ENSG00000306291,74980665,74982352,17
ENSG00000264666,17591428,17632141,17
ENSG00000306303,31382222,31392431,17
ENSG00000306320,17544158,17568351,17
ENSG00000306328,31413836,31415105,17
ENSG00000306341,17632185,17632761,17
ENSG00000293025,48820589,48909017,17
ENSG00000306349,45648002,45670888,17
ENSG00000306416,44536176,44555327,17
ENSG00000276241,36115693,36177516,17
ENSG00000289485,36116852,36149527,17
ENSG00000306453,22533016,22552711,17
ENSG00000306455,38350456,38351813,17
ENSG00000277089,36072866,36090134,17
ENSG00000274767,36182712,36197366,17
ENSG00000265359,40850800,40898431,17
ENSG00000306498,82782671,82784212,17
ENSG00000306500,36187051,36188148,17
ENSG00000306513,69995892,69996949,17
ENSG00000228768,31571074,31575659,17
ENSG00000306527,36081919,36082617,17
ENSG00000279668,33827699,34079100,17
ENSG00000306545,36188356,36188955,17
ENSG00000289957,64130354,64131386,17
ENSG00000306576,37768984,37771065,17
ENSG00000275665,38715328,38730946,17
ENSG00000306583,79632131,79733005,17
ENSG00000306593,64705939,64709662,17
ENSG00000277182,38749275,38751773,17
ENSG00000267719,79707266,79712317,17
ENSG00000264808,29294511,29391044,17
ENSG00000290039,58658901,58659313,17
ENSG00000261924,80966239,80971443,17
ENSG00000306654,29293780,29348617,17
ENSG00000306675,29376452,29379229,17
ENSG00000306683,49402619,49403973,17
ENSG00000306693,29294283,29294645,17
ENSG00000306706,67797021,67820720,17
ENSG00000288748,7835808,7838096,17
ENSG00000306726,67802261,67824993,17
ENSG00000226871,8301388,8321131,17
ENSG00000288929,7835794,7836771,17
ENSG00000306739,4608197,4628051,17
ENSG00000274213,56914139,56914716,17
ENSG00000306752,47896548,47897143,17
ENSG00000261863,4609952,4617707,17
ENSG00000263063,82713905,82716494,17
ENSG00000306813,7115170,7118044,17
ENSG00000267207,61034416,61136127,17
ENSG00000306856,60805455,60810202,17
ENSG00000230647,14374062,14527707,17
ENSG00000306930,81398716,81398986,17
ENSG00000306936,7484450,7484699,17
ENSG00000306985,68292072,68292707,17
ENSG00000306986,2122880,2128338,17
ENSG00000307041,57144810,57205092,17
ENSG00000307066,7834599,7835734,17
ENSG00000307081,7835329,7835653,17
ENSG00000267737,78315729,78347798,17
ENSG00000307124,78337666,78339347,17
ENSG00000307142,78324748,78325376,17
ENSG00000307238,22377005,22378627,17
ENSG00000287431,81339178,81345995,17
ENSG00000307292,81334535,81340422,17
ENSG00000232058,15014751,15052276,17
ENSG00000307306,81344935,81349258,17
ENSG00000266718,32495536,32500910,17
ENSG00000307327,81346414,81348058,17
ENSG00000276399,22381747,22458385,17
ENSG00000289011,36475914,36486734,17
ENSG00000307344,22384056,22387618,17
ENSG00000307364,22396917,22397943,17
ENSG00000307382,22395018,22395864,17
ENSG00000234634,13299180,13306810,17
ENSG00000246640,50050349,50056018,17
ENSG00000307433,62473714,62478018,17
ENSG00000307441,50055242,50055476,17
ENSG00000307457,16893655,16947170,17
ENSG00000307464,36322952,36323776,17
ENSG00000265096,79018131,79027673,17
ENSG00000307492,49390737,49393928,17
ENSG00000287506,32258615,32265685,17
ENSG00000262099,5468038,5470462,17
ENSG00000267121,45190719,45222274,17
ENSG00000266290,58076891,58083233,17
ENSG00000307661,63537737,63550186,17
ENSG00000307675,77594410,77599629,17
ENSG00000287664,60019108,60020019,17
ENSG00000307691,77644157,77645302,17
ENSG00000307699,37745147,37749698,17
ENSG00000307700,44735952,44759501,17
ENSG00000307706,83099129,83100063,17
ENSG00000307708,77571388,77572499,17
ENSG00000307712,44757864,44758742,17
ENSG00000289587,66432078,66463272,17
ENSG00000267128,76138425,76154650,17
ENSG00000307765,66468477,66474663,17
ENSG00000307775,11090603,11091180,17
ENSG00000307784,66300553,66303458,17
ENSG00000188825,43338741,43389226,17
ENSG00000265000,62808453,62836371,17
ENSG00000307831,16378107,16380674,17
ENSG00000307839,43368796,43373810,17
ENSG00000307840,1905027,1916436,17
ENSG00000290800,62264705,62275655,17
ENSG00000265401,16381061,16382745,17
ENSG00000288909,43388373,43389865,17
ENSG00000307884,43361107,43361810,17
ENSG00000307895,41290253,41334570,17
ENSG00000307960,27600500,27601546,17
ENSG00000307963,16352857,16355330,17
ENSG00000307975,14247773,14253649,17
ENSG00000235361,1181627,1191183,17
ENSG00000266101,39170593,39184382,17
ENSG00000308099,32046427,32067365,17
ENSG00000308112,51120947,51122643,17
ENSG00000308127,51121545,51121824,17
ENSG00000308161,2939473,2940422,17
ENSG00000285785,57196081,57213331,17
ENSG00000308220,49479966,49486486,17
ENSG00000288109,67653650,67765823,17
ENSG00000308230,68208448,68227861,17
ENSG00000308249,68208967,68222708,17
ENSG00000265100,68237047,68247938,17
ENSG00000308287,68196639,68200302,17
ENSG00000308309,68256543,68259108,17
ENSG00000267321,35568050,35574900,17
ENSG00000237377,15276562,15291983,17
ENSG00000308319,31725345,31727073,17
ENSG00000308322,4145721,4161353,17
ENSG00000308332,68205461,68207508,17
ENSG00000308342,4161653,4161952,17
ENSG00000264488,40801439,40809415,17
ENSG00000308354,68237536,68237894,17
ENSG00000308367,78936929,78955125,17
ENSG00000308371,51556198,51561624,17
